Resource,type,scan_errors,license_expression,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance
/folies/RedHat.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RedHat.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RedHat.text,,,warranty-disclaimer,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RedHat.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RedHat.text,,,,warranty-disclaimer,5.48,Generic Bare Warranty Disclaimer,Generic Bare Warranty Disclaimer,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:warranty-disclaimer,,,58,58,warranty-disclaimer_9.RULE,warranty-disclaimer,[u'warranty-disclaimer'],False,True,False,False,3-seq,73,4,5.48,100.00
/folies/RedHat.text,,,,unknown,11.00,Unknown license detected but not recognized,unknown,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:unknown,,,65,65,unknown_28.RULE,unknown,[u'unknown'],False,False,True,False,2-aho,2,2,100.00,11.00
/folies/RedHat.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.fullname,,,ecosrh-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.fullname,,,,ecosrh-1.1,38.00,Red Hat eCos Public License 1.1,Red Hat eCos Public License 1.1,Copyleft,False,Red Hat,http://ecos.sourceware.org/old-license.html,http://ecos.sourceware.org/old-license.html,https://enterprise.dejacode.com/urn/urn:dje:license:ecosrh-1.1,RHeCos-1.1,https://spdx.org/licenses/RHeCos-1.1,1,1,ecosrh-1.1_2.RULE,ecosrh-1.1,[u'ecosrh-1.1'],False,True,False,False,1-hash,7,7,100.00,38.00
/folies/RHeCos-1.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.shortname,,,ecosrh-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.shortname,,,,ecosrh-1.1,50.00,Red Hat eCos Public License 1.1,Red Hat eCos Public License 1.1,Copyleft,False,Red Hat,http://ecos.sourceware.org/old-license.html,http://ecos.sourceware.org/old-license.html,https://enterprise.dejacode.com/urn/urn:dje:license:ecosrh-1.1,RHeCos-1.1,https://spdx.org/licenses/RHeCos-1.1,1,1,spdx_license_id_rhecos-1.1_for_ecosrh-1.1.RULE,ecosrh-1.1,[u'ecosrh-1.1'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/RHeCos-1.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.text,,,ecosrh-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.text,,,,ecosrh-1.1,100.00,Red Hat eCos Public License 1.1,Red Hat eCos Public License 1.1,Copyleft,False,Red Hat,http://ecos.sourceware.org/old-license.html,http://ecos.sourceware.org/old-license.html,https://enterprise.dejacode.com/urn/urn:dje:license:ecosrh-1.1,RHeCos-1.1,https://spdx.org/licenses/RHeCos-1.1,1,149,ecosrh-1.1_6.RULE,ecosrh-1.1,[u'ecosrh-1.1'],True,False,False,False,1-hash,3536,3536,100.00,100.00
/folies/RHeCos-1.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.url,,,ecosrh-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RHeCos-1.1.url,,,,ecosrh-1.1,38.00,Red Hat eCos Public License 1.1,Red Hat eCos Public License 1.1,Copyleft,False,Red Hat,http://ecos.sourceware.org/old-license.html,http://ecos.sourceware.org/old-license.html,https://enterprise.dejacode.com/urn/urn:dje:license:ecosrh-1.1,RHeCos-1.1,https://spdx.org/licenses/RHeCos-1.1,1,1,ecosrh-1.1_5.RULE,ecosrh-1.1,[u'ecosrh-1.1'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/RPL-1.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.1.shortname,,,rpl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.1.shortname,,,,rpl-1.1,50.00,Reciprocal Public License 1.1,RPL 1.1,Copyleft Limited,False,OSI - Open Source Initiative,http://opensource.org/licenses/RPL-1.1,http://opensource.org/licenses/RPL-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:rpl-1.1,RPL-1.1,https://spdx.org/licenses/RPL-1.1,1,1,spdx_license_id_rpl-1.1_for_rpl-1.1.RULE,rpl-1.1,[u'rpl-1.1'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/RPL-1.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.1.text,,,rpl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.1.text,,,,rpl-1.1,99.94,Reciprocal Public License 1.1,RPL 1.1,Copyleft Limited,False,OSI - Open Source Initiative,http://opensource.org/licenses/RPL-1.1,http://opensource.org/licenses/RPL-1.1,https://enterprise.dejacode.com/urn/urn:dje:license:rpl-1.1,RPL-1.1,https://spdx.org/licenses/RPL-1.1,1,178,rpl-1.1.LICENSE,rpl-1.1,[u'rpl-1.1'],True,False,False,False,3-seq,5406,5406,100.00,100.00
/folies/RPL-1.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.shortname,,,rpl-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.shortname,,,,rpl-1.5,50.00,Reciprocal Public License 1.5,RPL 1.5,Copyleft Limited,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/rpl1.5.txt,http://www.opensource.org/licenses/rpl1.5.txt,https://enterprise.dejacode.com/urn/urn:dje:license:rpl-1.5,RPL-1.5,https://spdx.org/licenses/RPL-1.5,1,1,spdx_license_id_rpl-1.5_for_rpl-1.5.RULE,rpl-1.5,[u'rpl-1.5'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/RPL-1.5.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.text,,,rpl-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.text,,,,rpl-1.5,99.58,Reciprocal Public License 1.5,RPL 1.5,Copyleft Limited,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/rpl1.5.txt,http://www.opensource.org/licenses/rpl1.5.txt,https://enterprise.dejacode.com/urn/urn:dje:license:rpl-1.5,RPL-1.5,https://spdx.org/licenses/RPL-1.5,46,542,rpl-1.5.LICENSE,rpl-1.5,[u'rpl-1.5'],True,False,False,False,3-seq,4772,4752,99.58,100.00
/folies/RPL-1.5.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.url,,,rpl-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPL-1.5.url,,,,rpl-1.5,44.00,Reciprocal Public License 1.5,RPL 1.5,Copyleft Limited,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/rpl1.5.txt,http://www.opensource.org/licenses/rpl1.5.txt,https://enterprise.dejacode.com/urn/urn:dje:license:rpl-1.5,RPL-1.5,https://spdx.org/licenses/RPL-1.5,1,1,rpl-1.5.RULE,rpl-1.5,[u'rpl-1.5'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/RPSL-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.shortname,,,rpsl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.shortname,,,,rpsl-1.0,50.00,RealNetworks Public Source License v1.0,RealNetworks Public Source License 1.0,Copyleft Limited,False,RealNetworks,http://opensource.org/licenses/real.php,http://opensource.org/licenses/real.php,https://enterprise.dejacode.com/urn/urn:dje:license:rpsl-1.0,RPSL-1.0,https://spdx.org/licenses/RPSL-1.0,1,1,spdx_license_id_rpsl-1.0_for_rpsl-1.0.RULE,rpsl-1.0,[u'rpsl-1.0'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/RPSL-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.text,,,rpsl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.text,,,,rpsl-1.0,100.00,RealNetworks Public Source License v1.0,RealNetworks Public Source License 1.0,Copyleft Limited,False,RealNetworks,http://opensource.org/licenses/real.php,http://opensource.org/licenses/real.php,https://enterprise.dejacode.com/urn/urn:dje:license:rpsl-1.0,RPSL-1.0,https://spdx.org/licenses/RPSL-1.0,1,174,rpsl-1.0_4.RULE,rpsl-1.0,[u'rpsl-1.0'],True,False,False,False,1-hash,4831,4831,100.00,100.00
/folies/RPSL-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.url,,,rpsl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RPSL-1.0.url,,,,rpsl-1.0,38.00,RealNetworks Public Source License v1.0,RealNetworks Public Source License 1.0,Copyleft Limited,False,RealNetworks,http://opensource.org/licenses/real.php,http://opensource.org/licenses/real.php,https://enterprise.dejacode.com/urn/urn:dje:license:rpsl-1.0,RPSL-1.0,https://spdx.org/licenses/RPSL-1.0,1,1,rpsl-1.0_9.RULE,rpsl-1.0,[u'rpsl-1.0'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/RSCPL.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.fullname,,,ricoh-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.fullname,,,,ricoh-1.0,27.00,Ricoh Source Code Public License v1.0,Ricoh Source Code Public License 1.0,Copyleft Limited,False,Ricoh Global,http://opensource.org/licenses/ricohpl.php,http://opensource.org/licenses/ricohpl.php,https://enterprise.dejacode.com/urn/urn:dje:license:ricoh-1.0,RSCPL,https://spdx.org/licenses/RSCPL,1,1,ricoh-1.0_1.RULE,ricoh-1.0,[u'ricoh-1.0'],False,False,True,False,1-hash,5,5,100.00,27.00
/folies/RSCPL.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.text,,,ricoh-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.text,,,ricoh-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.text,,,,ricoh-1.0,27.00,Ricoh Source Code Public License v1.0,Ricoh Source Code Public License 1.0,Copyleft Limited,False,Ricoh Global,http://opensource.org/licenses/ricohpl.php,http://opensource.org/licenses/ricohpl.php,https://enterprise.dejacode.com/urn/urn:dje:license:ricoh-1.0,RSCPL,https://spdx.org/licenses/RSCPL,1,1,ricoh-1.0_1.RULE,ricoh-1.0,[u'ricoh-1.0'],False,False,True,False,2-aho,5,5,100.00,27.00
/folies/RSCPL.text,,,,ricoh-1.0,100.00,Ricoh Source Code Public License v1.0,Ricoh Source Code Public License 1.0,Copyleft Limited,False,Ricoh Global,http://opensource.org/licenses/ricohpl.php,http://opensource.org/licenses/ricohpl.php,https://enterprise.dejacode.com/urn/urn:dje:license:ricoh-1.0,RSCPL,https://spdx.org/licenses/RSCPL,3,193,ricoh-1.0.SPDX.RULE,ricoh-1.0,[u'ricoh-1.0'],True,False,False,False,2-aho,3404,3404,100.00,100.00
/folies/RSCPL.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.url,,,ricoh-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/RSCPL.url,,,,ricoh-1.0,38.00,Ricoh Source Code Public License v1.0,Ricoh Source Code Public License 1.0,Copyleft Limited,False,Ricoh Global,http://opensource.org/licenses/ricohpl.php,http://opensource.org/licenses/ricohpl.php,https://enterprise.dejacode.com/urn/urn:dje:license:ricoh-1.0,RSCPL,https://spdx.org/licenses/RSCPL,1,1,ricoh-1.0_3.RULE,ricoh-1.0,[u'ricoh-1.0'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/Ruby.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.text,,,ruby OR gpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.text,,,,ruby,100.00,Ruby License,Ruby License,Copyleft Limited,False,Ruby,http://www.ruby-lang.org/en/LICENSE.txt,http://www.ruby-lang.org/en/LICENSE.txt,https://enterprise.dejacode.com/urn/urn:dje:license:ruby,Ruby,https://spdx.org/licenses/Ruby,1,57,ruby-1999_or_gpl.RULE,ruby OR gpl-2.0,"[u'ruby', u'gpl-2.0']",True,False,False,False,1-hash,387,387,100.00,100.00
/folies/Ruby.text,,,,gpl-2.0,100.00,GNU General Public License 2.0,GPL 2.0,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0-only,https://spdx.org/licenses/GPL-2.0-only,1,57,ruby-1999_or_gpl.RULE,ruby OR gpl-2.0,"[u'ruby', u'gpl-2.0']",True,False,False,False,1-hash,387,387,100.00,100.00
/folies/Ruby.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.url,,,ruby,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Ruby.url,,,,ruby,44.00,Ruby License,Ruby License,Copyleft Limited,False,Ruby,http://www.ruby-lang.org/en/LICENSE.txt,http://www.ruby-lang.org/en/LICENSE.txt,https://enterprise.dejacode.com/urn/urn:dje:license:ruby,Ruby,https://spdx.org/licenses/Ruby,1,1,ruby_1.RULE,ruby,[u'ruby'],False,False,True,False,1-hash,8,8,100.00,44.00
/folies/SAX-PD.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.fullname,,,public-domain,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.fullname,,,,public-domain,50.00,Public Domain,Public Domain,Public Domain,False,Unspecified,http://www.linfo.org/publicdomain.html,,https://enterprise.dejacode.com/urn/urn:dje:license:public-domain,,,1,1,public-domain_bare_words.RULE,public-domain,[u'public-domain'],False,False,True,False,2-aho,2,2,100.00,50.00
/folies/SAX-PD.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.shortname,,,sax-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.shortname,,,,sax-pd,50.00,SAX Public Domain Notice,SAX-PD,Public Domain,False,SAX Project,http://www.saxproject.org/copying.html,http://www.saxproject.org/copying.html,https://enterprise.dejacode.com/urn/urn:dje:license:sax-pd,SAX-PD,https://spdx.org/licenses/SAX-PD,1,1,spdx_license_id_sax-pd_for_sax-pd.RULE,sax-pd,[u'sax-pd'],False,False,True,False,1-hash,2,2,100.00,50.00
/folies/SAX-PD.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.text,,,sax-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.text,,,,sax-pd,99.01,SAX Public Domain Notice,SAX-PD,Public Domain,False,SAX Project,http://www.saxproject.org/copying.html,http://www.saxproject.org/copying.html,https://enterprise.dejacode.com/urn/urn:dje:license:sax-pd,SAX-PD,https://spdx.org/licenses/SAX-PD,3,31,sax-pd.LICENSE,sax-pd,[u'sax-pd'],True,False,False,False,3-seq,405,401,99.01,100.00
/folies/SAX-PD.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.url,,,sax-pd,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SAX-PD.url,,,,sax-pd,33.00,SAX Public Domain Notice,SAX-PD,Public Domain,False,SAX Project,http://www.saxproject.org/copying.html,http://www.saxproject.org/copying.html,https://enterprise.dejacode.com/urn/urn:dje:license:sax-pd,SAX-PD,https://spdx.org/licenses/SAX-PD,1,1,sax-pd_4.RULE,sax-pd,[u'sax-pd'],False,False,True,False,1-hash,6,6,100.00,33.00
/folies/See-file.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/See-file.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/See-file.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.text,,,bsd-simplified,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.text,,,bsd-axis,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.text,,,bsd-axis,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sendmail.text,,,,bsd-simplified,28.13,BSD-2-Clause,BSD-2-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/bsd-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-simplified,BSD-2-Clause,https://spdx.org/licenses/BSD-2-Clause,39,43,bsd-simplified_14.RULE,bsd-simplified,[u'bsd-simplified'],False,True,False,False,3-seq,64,18,28.13,100.00
/folies/Sendmail.text,,,,bsd-axis,12.22,BSD-Axis,BSD-Axis,Permissive,False,Axis Communications,,,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-axis,,,47,50,bsd-axis_2.RULE,bsd-axis,[u'bsd-axis'],True,False,False,False,3-seq,180,22,12.22,100.00
/folies/Sendmail.text,,,,bsd-axis,56.11,BSD-Axis,BSD-Axis,Permissive,False,Axis Communications,,,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-axis,,,66,75,bsd-axis_2.RULE,bsd-axis,[u'bsd-axis'],True,False,False,False,3-seq,180,101,56.11,100.00
/folies/Sendmail.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.shortname,,,sgi-fslb-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.shortname,,,,sgi-fslb-1.0,50.00,SGI Free Software License B v1.0,SGI Free Software License B 1.0,Free Restricted,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-fslb-1.0,SGI-B-1.0,https://spdx.org/licenses/SGI-B-1.0,1,1,spdx_license_id_sgi-b-1.0_for_sgi-fslb-1.0.RULE,sgi-fslb-1.0,[u'sgi-fslb-1.0'],False,False,True,False,1-hash,4,4,100.00,50.00
/folies/SGI-B-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.text,,,sgi-fslb-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.text,,,,sgi-fslb-1.0,98.28,SGI Free Software License B v1.0,SGI Free Software License B 1.0,Free Restricted,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-fslb-1.0,SGI-B-1.0,https://spdx.org/licenses/SGI-B-1.0,1,60,sgi-fslb-1.0.SPDX.RULE,sgi-fslb-1.0,[u'sgi-fslb-1.0'],False,True,False,False,3-seq,2146,2109,98.28,100.00
/folies/SGI-B-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.url,,,sgi-fslb-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.0.url,,,,sgi-fslb-1.0,55.00,SGI Free Software License B v1.0,SGI Free Software License B 1.0,Free Restricted,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-fslb-1.0,SGI-B-1.0,https://spdx.org/licenses/SGI-B-1.0,1,1,sgi-fslb-1.0.RULE,sgi-fslb-1.0,[u'sgi-fslb-1.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/SGI-B-1.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.shortname,,,sgi-freeb-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.shortname,,,,sgi-freeb-1.1,50.00,SGI Free Software License B v1.1,SGI Free Software License B 1.1,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-1.1,SGI-B-1.1,https://spdx.org/licenses/SGI-B-1.1,1,1,spdx_license_id_sgi-b-1.1_for_sgi-freeb-1.1.RULE,sgi-freeb-1.1,[u'sgi-freeb-1.1'],False,False,True,False,1-hash,4,4,100.00,50.00
/folies/SGI-B-1.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.text,,,sgi-freeb-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.text,,,,sgi-freeb-1.1,100.00,SGI Free Software License B v1.1,SGI Free Software License B 1.1,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-1.1,SGI-B-1.1,https://spdx.org/licenses/SGI-B-1.1,1,42,sgi-freeb-1.1.SPDX.RULE,sgi-freeb-1.1,[u'sgi-freeb-1.1'],True,False,False,False,1-hash,2319,2319,100.00,100.00
/folies/SGI-B-1.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.url,,,sgi-freeb-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-1.1.url,,,,sgi-freeb-1.1,55.00,SGI Free Software License B v1.1,SGI Free Software License B 1.1,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.1.doc,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-1.1,SGI-B-1.1,https://spdx.org/licenses/SGI-B-1.1,1,1,sgi-freeb-1.1.RULE,sgi-freeb-1.1,[u'sgi-freeb-1.1'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/SGI-B-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.shortname,,,sgi-freeb-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.shortname,,,,sgi-freeb-2.0,50.00,SGI Free Software License B v2.0,SGI Free Software License B 2.0,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-2.0,SGI-B-2.0,https://spdx.org/licenses/SGI-B-2.0,1,1,spdx_license_id_sgi-b-2.0_for_sgi-freeb-2.0.RULE,sgi-freeb-2.0,[u'sgi-freeb-2.0'],False,False,True,False,1-hash,4,4,100.00,50.00
/folies/SGI-B-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.text,,,sgi-freeb-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.text,,,,sgi-freeb-2.0,100.00,SGI Free Software License B v2.0,SGI Free Software License B 2.0,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-2.0,SGI-B-2.0,https://spdx.org/licenses/SGI-B-2.0,1,6,sgi-freeb-2.0.LICENSE,sgi-freeb-2.0,[u'sgi-freeb-2.0'],True,False,False,False,1-hash,240,240,100.00,100.00
/folies/SGI-B-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.url,,,sgi-freeb-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SGI-B-2.0.url,,,,sgi-freeb-2.0,33.00,SGI Free Software License B v2.0,SGI Free Software License B 2.0,Permissive,False,SGI - Silicon Graphics,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,https://enterprise.dejacode.com/urn/urn:dje:license:sgi-freeb-2.0,SGI-B-2.0,https://spdx.org/licenses/SGI-B-2.0,1,1,sgi-freeb-2.0_1.RULE,sgi-freeb-2.0,[u'sgi-freeb-2.0'],False,False,True,False,2-aho,6,6,100.00,33.00
/folies/SimPL-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.fullname,,,simpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.fullname,,,,simpl-2.0,16.00,Simple Public License Version 2.0,SimPL 2.0,Copyleft,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/simpl-2.0.html,Simple Public License,https://enterprise.dejacode.com/urn/urn:dje:license:simpl-2.0,SimPL-2.0,https://spdx.org/licenses/SimPL-2.0,1,1,simpl-2.0.RULE,simpl-2.0,[u'simpl-2.0'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/SimPL-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.shortname,,,simpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
